Node	Beg	End
NODE_1520	1474332	1478385
NODE_1521	672972	678804
NODE_1523	113946	113961
NODE_1523	114654	114809
NODE_1523	115969	118076
NODE_1525	1273672	1276505
NODE_1525	1277321	1278278
NODE_1526	278664	282785
NODE_1526	283574	288327
NODE_1526	438289	439520
NODE_1526	1056359	1056695
NODE_1526	1436544	1436549
NODE_1531	293786	294469
NODE_1531	1186777	1190369
NODE_1532	245854	247279
NODE_1532	307877	309327
NODE_1532	310747	310996
NODE_1532	780882	781080
NODE_1532	782858	783041
NODE_1534	527099	528023
NODE_1534	579767	582379
NODE_1535	8266	13457
NODE_1535	41461	42182
NODE_1535	44430	44926
NODE_1535	294713	296141
NODE_1535	515839	517871
NODE_1535	704957	706657
NODE_1535	708103	711240
NODE_1535	712242	715010
NODE_1535	1093515	1094661
NODE_1535	1098142	1098545
NODE_1535	1099599	1099790
NODE_1535	1100784	1102427
NODE_1535	1103112	1104565
NODE_1535	1402130	1402546
NODE_1535	1403808	1404480
NODE_1535	1489917	1490233
NODE_1535	1491399	1496176
NODE_1535	1497982	1498558
NODE_1538	270348	272288
NODE_1538	1165261	1171337
NODE_1538	1172385	1172954
NODE_1540	1321681	1323425
NODE_1540	1326603	1327388
NODE_1540	1329820	1331922
NODE_1540	1332564	1334499
NODE_1541	489128	492810
NODE_1541	493669	496836
NODE_1541	1283948	1285338
NODE_1541	1287542	1290281
NODE_1541	1292869	1295894
NODE_1542	1	987
NODE_1542	92760	93964
NODE_1542	193517	195227
NODE_1542	197381	198609
NODE_1542	200143	200305
NODE_1542	232333	234468
NODE_1542	235688	236612
NODE_1542	255887	256968
NODE_1542	336144	336885
NODE_1542	354057	354390
NODE_1542	355042	355618
NODE_1542	357224	360280
NODE_1542	375151	375206
NODE_1542	503196	503331
NODE_1542	507076	510356
NODE_1542	827335	828832
NODE_1542	982207	982319
NODE_1542	985045	985860
NODE_1542	1224843	1225357
NODE_1542	1226176	1226311
NODE_1542	1231784	1233211
NODE_1542	1234314	1236031
NODE_1542	1334499	1334819
NODE_1542	1348279	1348897
NODE_1542	1436544	1436549
NODE_1542	1518291	1521866
NODE_1542	1544330	1546083
NODE_1546	1294820	1296650
NODE_1546	1447204	1447599
NODE_1546	1448326	1450342
NODE_1546	1452289	1455435
NODE_1546	1459481	1460429
NODE_1547	110800	111092
NODE_1547	112019	113359
NODE_1547	116287	116574
NODE_1547	117827	119980
NODE_1547	122413	123136
NODE_1547	123755	124657
NODE_1547	125283	135347
NODE_1547	553846	554744
NODE_1547	708596	709436
NODE_1547	710075	715226
NODE_1547	1112536	1113630
NODE_1547	1498417	1498447
NODE_1548	1334687	1334938
NODE_1549	1332564	1335992
NODE_1549	1436544	1436549
NODE_1550	11920	12801
NODE_1550	158964	159633
NODE_1550	261388	263271
NODE_1550	548014	549499
NODE_1550	705523	706182
NODE_1550	707971	710918
NODE_1550	999775	1001881
NODE_1550	1003157	1003715
NODE_1550	1272158	1273029
NODE_1550	1459042	1460854
NODE_1552	133949	137902
NODE_1552	183641	184849
NODE_1552	185580	186416
NODE_1552	279333	284699
NODE_1552	345549	349979
NODE_1552	407176	410575
NODE_1552	431607	432282
NODE_1552	671093	673245
NODE_1552	674579	674731
NODE_1552	704871	706521
NODE_1552	950271	951123
NODE_1552	952347	952857
NODE_1552	953507	954631
NODE_1552	998552	1000564
NODE_1552	1168845	1172933
NODE_1552	1409574	1413956
NODE_1552	1415289	1416225
NODE_1552	1425155	1426408
NODE_1556	1206478	1209992
NODE_1556	1436544	1436549
NODE_1557	253317	255692
NODE_1557	461466	461931
NODE_1557	471031	473912
NODE_1557	1060475	1063901
NODE_1557	1291818	1292004
NODE_1559	290683	290686
NODE_1560	358561	358780
NODE_1560	671512	675731
NODE_1560	676683	676846
NODE_1560	776585	782475
NODE_1560	783190	783776
NODE_1560	1291821	1296441
NODE_1560	1339663	1340392
NODE_1560	1530305	1530712
NODE_1560	1532127	1532680
NODE_1565	1334695	1336487
NODE_1565	1337192	1337375
NODE_1567	231427	231897
NODE_1567	292048	293555
NODE_1567	464845	465221
NODE_1567	472471	473009
NODE_1567	608284	609284
NODE_1567	917593	917940
NODE_1567	919776	920068
NODE_1567	921261	921301
NODE_1567	922177	925088
NODE_1567	926615	926960
NODE_1567	929412	930740
NODE_1568	182094	182184
NODE_1568	186170	189935
NODE_1568	214732	215266
NODE_1568	383912	384237
NODE_1568	466073	468211
NODE_1568	692351	693751
NODE_1568	1426628	1427517
NODE_1569	752949	755873
NODE_1569	797521	800517
NODE_1569	1075453	1076168
NODE_1569	1137885	1139787
NODE_1576	9483	10413
NODE_1576	10984	12255
NODE_1576	13170	13333
NODE_1576	20364	22132
NODE_1576	27667	29353
NODE_1576	345537	347628
NODE_1576	348248	349883
NODE_1576	672295	681684
NODE_1576	684660	685234
NODE_1576	687161	687795
NODE_1576	688756	690516
NODE_1576	691594	691757
NODE_1576	692351	693751
NODE_1576	780522	783467
NODE_1576	787582	790865
NODE_1581	263602	264979
NODE_1581	265723	265914
NODE_1581	268053	269418
NODE_1584	42110	42235
NODE_1584	365653	367935
NODE_1584	765522	767311
NODE_1584	1069020	1078310
NODE_1584	1153348	1156664
NODE_1584	1436544	1436549
NODE_1588	374302	374969
NODE_1589	44698	47276
NODE_1595	1243172	1244157
NODE_1596	24176	25434
NODE_1596	29051	29344
NODE_1597	65637	66000
NODE_1597	363909	370396
NODE_1597	513847	514002
NODE_1597	534935	538365
NODE_1597	865316	865355
NODE_1597	1364164	1364479
NODE_1600	545685	545954
NODE_1600	887938	888100
NODE_1600	1435220	1436413
NODE_1601	1436544	1436547
NODE_1603	397214	397770
NODE_1603	1256165	1260370
NODE_1603	1333223	1334508
NODE_1607	369742	372525
NODE_1607	373157	374660
NODE_1608	24173	25268
NODE_1608	28714	29407
NODE_1608	292525	293555
NODE_1608	294644	295452
NODE_1608	302202	302215
NODE_1608	374936	375295
NODE_1608	514002	514396
NODE_1608	515300	519659
NODE_1608	523738	525645
NODE_1608	526329	526409
NODE_1608	540044	544295
NODE_1608	735224	737551
NODE_1608	907290	908607
NODE_1608	1094490	1095556
NODE_1608	1099968	1106404
NODE_1608	1188448	1190473
NODE_1608	1192014	1192737
NODE_1608	1222356	1222927
NODE_1608	1503894	1507332
NODE_1609	39435	39531
NODE_1609	243098	251322
NODE_1609	321874	322753
NODE_1609	323692	324049
NODE_1609	328287	328734
NODE_1609	330444	331195
NODE_1609	1436544	1436549
NODE_1612	473889	474427
NODE_1612	1053067	1057415
NODE_1612	1436544	1436547
NODE_1614	1336563	1337934
NODE_1614	1340351	1342876
NODE_1614	1344331	1344401
NODE_1614	1345338	1345757
NODE_1614	1347002	1347020
NODE_1614	1436544	1436549
NODE_1618	977914	978951
NODE_1618	979856	979949
NODE_1618	982207	982765
NODE_1619	45488	47276
NODE_1619	48307	48772
NODE_1619	66659	67258
NODE_1621	1436544	1436549
NODE_1622	251412	252271
NODE_1622	1053067	1055827
NODE_1622	1058209	1058991
NODE_1625	32978	35347
NODE_1625	226727	229831
NODE_1625	408517	410575
NODE_1625	468906	474427
NODE_1625	509440	510161
NODE_1625	666788	667884
NODE_1625	668927	669234
NODE_1625	670004	672618
NODE_1625	910327	911790
NODE_1625	912485	916931
NODE_1625	1387784	1388824
NODE_1625	1389670	1390027
NODE_1625	1428996	1429420
NODE_1625	1430427	1433647
NODE_1625	1445230	1448032
NODE_1625	1485467	1486229
NODE_1626	23597	23978
NODE_1626	56031	57094
NODE_1626	223896	227732
NODE_1626	239170	241815
NODE_1626	436791	439027
NODE_1626	580933	582164
NODE_1626	1044237	1045960
NODE_1626	1161349	1162816
NODE_1626	1388782	1391949
NODE_1627	193067	197937
NODE_1627	199700	200629
NODE_1630	24356	25434
NODE_1630	1234278	1237045
NODE_1631	330444	333095
NODE_1631	355043	358436
NODE_1631	441618	443040
NODE_1631	755062	755293
NODE_1631	807974	814766
NODE_1631	863384	865805
NODE_1631	913421	914546
NODE_1631	1236138	1238968
NODE_1631	1436544	1436549
NODE_1632	17535	19085
NODE_1632	28348	28714
NODE_1632	29532	30978
NODE_1632	186749	186916
NODE_1632	188036	189935
NODE_1632	193067	196651
NODE_1632	371677	373718
NODE_1632	677265	682796
NODE_1632	684399	686831
NODE_1632	687795	690046
NODE_1632	691426	691949
NODE_1632	692510	692930
NODE_1632	693483	693729
NODE_1632	694278	696473
NODE_1632	758009	759130
NODE_1632	1008245	1009813
NODE_1632	1066026	1066119
NODE_1632	1067598	1069917
NODE_1632	1151667	1152403
NODE_1632	1157658	1158933
NODE_1632	1224843	1225678
NODE_1632	1226677	1230497
NODE_1632	1330044	1331922
NODE_1632	1332564	1333238
NODE_1632	1334747	1334920
NODE_1632	1424219	1425227
NODE_1632	1434643	1434796
NODE_1632	1450063	1450321
NODE_1635	1333352	1334518
NODE_1636	43855	44602
NODE_1636	50928	53095
NODE_1636	64930	65004
NODE_1636	370049	371783
NODE_1636	373335	374513
NODE_1636	553005	553113
NODE_1636	554227	554550
NODE_1636	556496	556544
NODE_1636	593592	598211
NODE_1636	599723	601796
NODE_1636	607280	607568
NODE_1636	613897	619355
NODE_1636	1009280	1012473
NODE_1636	1436544	1436549
NODE_1636	1454099	1454633
NODE_1636	1517027	1519132
NODE_1637	1224843	1225493
NODE_1637	1226110	1226677
NODE_1637	1227499	1229530
NODE_1638	41940	42235
NODE_1638	43624	47276
NODE_1638	48273	48772
NODE_1638	374598	375295
NODE_1638	496453	496825
NODE_1638	1272228	1274532
NODE_1639	1436544	1436549
NODE_1640	472759	473260
NODE_1640	473871	474427
NODE_1640	1287565	1287581
NODE_1640	1288203	1288656
NODE_1640	1373391	1374676
NODE_1640	1375480	1375484
NODE_1640	1376179	1376275
NODE_1640	1380300	1381226
NODE_1640	1382979	1383663
NODE_1640	1384763	1386490
NODE_1640	1387784	1388068
NODE_1640	1389152	1390027
NODE_1640	1390636	1390905
NODE_1641	22880	23978
NODE_1641	29323	29661
NODE_1643	213142	214341
NODE_1643	1426100	1426615
NODE_1643	1427370	1427415
NODE_1643	1428739	1429146
NODE_1644	475150	476767
NODE_1644	1333588	1334538
NODE_1646	60796	62200
NODE_1646	63522	63560
NODE_1646	64743	65178
NODE_1650	475429	475573
NODE_1653	261470	270923
NODE_1653	354931	356560
NODE_1653	545771	547720
NODE_1653	552225	553146
NODE_1653	1220226	1220634
NODE_1653	1225493	1229530
NODE_1653	1230263	1230755
NODE_1653	1231364	1232779
NODE_1653	1239239	1240101
NODE_1653	1254645	1255964
NODE_1653	1284189	1286725
NODE_1653	1287648	1290281
NODE_1654	475660	476392
NODE_1654	477054	478876
NODE_1655	259577	261007
NODE_1655	1333187	1334538
NODE_1657	289449	289540
NODE_1657	290266	290686
NODE_1657	292519	293181
NODE_1657	294424	294467
NODE_1657	354057	354576
NODE_1657	916730	917709
NODE_1657	919882	920940
NODE_1657	923147	923882
NODE_1657	924788	936861
NODE_1657	939516	942115
NODE_1658	1436544	1436549
NODE_1661	859604	864512
NODE_1662	1211785	1212525
NODE_1662	1213188	1213767
NODE_1662	1458493	1458668
NODE_1662	1459289	1462055
NODE_1662	1463618	1463833
NODE_1665	24173	25434
NODE_1665	26936	29419
NODE_1665	1436544	1436549
NODE_1667	277	4001
NODE_1667	227672	229831
NODE_1667	631219	632805
NODE_1667	1122408	1124058
NODE_1667	1538795	1541307
NODE_1667	1543564	1544126
NODE_1667	1544728	1546083
NODE_1668	708440	711890
NODE_1668	947019	948480
NODE_1668	1100050	1101293
NODE_1668	1102106	1103210
NODE_1668	1334695	1334831
NODE_1668	1367822	1371603
NODE_1669	869293	869301
NODE_1669	870533	874336
NODE_1669	875101	877170
NODE_1669	1436544	1436549
NODE_1670	1290179	1290410
NODE_1670	1291834	1292004
NODE_1671	514	2968
NODE_1671	3567	4796
NODE_1671	5374	13534
NODE_1671	43855	43903
NODE_1671	118854	123103
NODE_1671	141994	141996
NODE_1671	199700	201110
NODE_1671	263676	264979
NODE_1671	436883	437551
NODE_1671	479395	479466
NODE_1671	610125	611028
NODE_1671	706436	706443
NODE_1671	708209	711322
NODE_1671	792212	792687
NODE_1671	794589	796353
NODE_1671	797763	798066
NODE_1671	1004126	1004552
NODE_1671	1083455	1083749
NODE_1671	1085122	1085434
NODE_1671	1086850	1087581
NODE_1671	1088303	1088387
NODE_1671	1100784	1101551
NODE_1671	1261462	1262995
NODE_1671	1309274	1309341
NODE_1671	1310122	1310479
NODE_1672	475150	477083
NODE_1673	1453062	1455275
NODE_1674	725180	727527
NODE_1674	730758	731119
NODE_1676	6682	13457
NODE_1676	39435	39531
NODE_1676	45056	47276
NODE_1676	48307	51701
NODE_1676	52395	53095
NODE_1676	56169	59148
NODE_1676	963383	963958
NODE_1676	965424	966556
NODE_1676	967498	968086
NODE_1676	968835	970549
NODE_1676	971239	971420
NODE_1679	27667	27679
NODE_1679	28348	28714
NODE_1680	483220	484420
NODE_1680	485949	486099
NODE_1680	704871	706443
NODE_1684	1338588	1340209
NODE_1691	1436544	1436549
NODE_1694	1436544	1436549
NODE_1696	1436544	1436549
NODE_1703	1258796	1259700
NODE_1717	1436544	1436549
NODE_1721	81227	81356
NODE_1721	1401935	1410138
NODE_1724	31240	31762
NODE_1724	319546	320002
NODE_1724	332260	334114
NODE_1724	424577	427312
NODE_1724	1025603	1029449
NODE_1724	1110584	1110729
NODE_1727	152466	152530
NODE_1727	787582	787588
NODE_1727	1339663	1340017
NODE_1728	17790	17805
NODE_1728	1334687	1336487
NODE_1729	498604	500319
NODE_1732	126027	132229
NODE_1732	344666	346136
NODE_1732	625844	625952
NODE_1732	626877	629031
NODE_1732	883715	886325
NODE_1732	892411	894432
NODE_1732	1034306	1034887
NODE_1732	1036243	1036913
NODE_1732	1210480	1210541
NODE_1732	1211239	1211722
NODE_1732	1275507	1277449
NODE_1732	1415719	1416225
NODE_1732	1418143	1418956
NODE_1732	1419697	1419719
NODE_1732	1425155	1426511
NODE_1732	1439153	1439197
NODE_1732	1440765	1441391
NODE_1732	1458451	1458607
NODE_1732	1459204	1461809
NODE_1732	1463078	1464024
NODE_1732	1499890	1502025
NODE_1733	693566	693708
NODE_1736	373281	373718
NODE_1736	476042	477096
NODE_1737	437377	439520
NODE_1737	441029	441035
NODE_1737	441618	442358
NODE_1737	1383411	1384106
NODE_1737	1385267	1386557
NODE_1737	1436544	1436549
NODE_1738	1287290	1290410
NODE_1739	14353	19463
NODE_1739	21262	21627
NODE_1739	22810	23617
NODE_1739	1333081	1333352
NODE_1740	27796	29419
NODE_1741	811242	812514
NODE_1742	438477	440223
NODE_1742	473655	473912
NODE_1742	475150	477886
NODE_1742	705033	706197
NODE_1743	255285	256221
NODE_1745	1369348	1375850
NODE_1745	1377232	1378423
NODE_1748	155332	156575
NODE_1748	196792	200305
NODE_1748	473112	474688
NODE_1748	848520	850002
NODE_1748	1120271	1121621
NODE_1748	1122273	1125651
NODE_1748	1506169	1511567
NODE_1749	209240	209275
NODE_1749	209963	210538
NODE_1749	213906	215096
NODE_1752	509191	512085
NODE_1752	807843	812334
NODE_1752	1436544	1436549
NODE_1755	561410	562790
NODE_1755	563469	564636
NODE_1755	565319	565720
NODE_1755	566991	567189
NODE_1755	706097	707734
NODE_1755	731119	732189
NODE_1755	1119563	1120635
NODE_1755	1157553	1158915
NODE_1756	1436544	1436549
NODE_1760	924590	925442
NODE_1760	1436544	1436549
NODE_1761	413616	413673
NODE_1764	339951	341094
NODE_1764	372192	373137
NODE_1764	475660	475761
NODE_1764	706108	708442
NODE_1764	709340	711829
NODE_1764	748980	750326
NODE_1764	984255	986272
NODE_1764	989002	994249
NODE_1772	293680	293762
NODE_1772	294608	295317
NODE_1773	25756	25759
NODE_1773	27853	29604
NODE_1773	49664	49901
NODE_1773	50928	53095
NODE_1773	55228	55710
NODE_1773	158956	159852
NODE_1773	175003	176603
NODE_1773	257067	257346
NODE_1773	259447	259622
NODE_1773	260755	261106
NODE_1773	283599	284435
NODE_1773	287722	288385
NODE_1773	369963	375118
NODE_1773	482666	483997
NODE_1773	674227	674432
NODE_1773	691504	693751
NODE_1773	781653	781776
NODE_1773	821960	822699
NODE_1773	823263	824257
NODE_1773	982207	982319
NODE_1773	1020010	1022518
NODE_1773	1101185	1101293
NODE_1773	1102106	1102220
NODE_1773	1423323	1424183
NODE_1773	1425038	1425227
NODE_1773	1451113	1451157
NODE_1773	1492493	1493266
NODE_1774	6280	6892
NODE_1774	8182	8359
NODE_1774	9072	9423
NODE_1774	10063	12364
NODE_1774	18537	20784
NODE_1774	24356	25434
NODE_1774	27667	27679
NODE_1774	28348	28714
NODE_1774	674964	675731
NODE_1774	676663	676955
NODE_1774	1002800	1004021
NODE_1774	1004866	1005885
NODE_1774	1335590	1336152
NODE_1774	1436544	1436549
NODE_1774	1459481	1460854
NODE_1776	202789	204944
NODE_1776	451943	453875
NODE_1776	454451	454487
NODE_1776	473655	473912
NODE_1776	475288	477886
NODE_1776	539317	540806
NODE_1776	638735	639047
NODE_1776	647025	647045
NODE_1776	648352	648669
NODE_1776	892579	894048
NODE_1776	1255414	1259640
NODE_1776	1525286	1525622
NODE_1776	1527346	1527407
NODE_1776	1528994	1530760
NODE_1776	1531578	1531962
NODE_1776	1532614	1534326
NODE_1778	186239	186916
NODE_1778	345425	345552
NODE_1778	348248	351806
NODE_1778	354057	354390
NODE_1778	355459	359380
NODE_1778	426671	430324
NODE_1778	478342	479787
NODE_1778	1089824	1089833
NODE_1778	1224843	1226311
NODE_1778	1227617	1229530
NODE_1778	1336563	1338702
NODE_1778	1370879	1373796
NODE_1778	1375480	1377664
NODE_1778	1436544	1436549
NODE_1778	1459354	1460895
NODE_1780	18965	29419
NODE_1780	705765	707758
NODE_1781	163266	165980
NODE_1781	169641	172937
NODE_1781	173937	173945
NODE_1781	276466	279258
NODE_1781	284663	285269
NODE_1781	287424	287806
NODE_1781	292525	294439
NODE_1781	304826	308949
NODE_1781	331139	332863
NODE_1781	574926	575358
NODE_1781	1433143	1436251
NODE_1781	1438490	1439197
NODE_1783	1426282	1426551
NODE_1786	15166	16544
NODE_1786	18641	23906
NODE_1786	705750	705855
NODE_1788	202221	203439
NODE_1788	705160	707499
NODE_1788	1308459	1308917
NODE_1788	1310365	1312227
NODE_1788	1314547	1316574
NODE_1788	1320166	1320634
NODE_1788	1321305	1323186
NODE_1788	1326603	1327559
NODE_1788	1329383	1333094
NODE_1788	1333912	1334517
NODE_1788	1335249	1335572
NODE_1788	1336152	1336233
NODE_1788	1402693	1405702
NODE_1790	1436544	1436549
NODE_1794	416095	416437
NODE_1794	417161	420877
NODE_1794	576732	579898
NODE_1794	609188	609527
NODE_1794	653248	656130
NODE_1794	984566	984891
NODE_1794	1224919	1225276
NODE_1794	1358724	1359194
NODE_1794	1360695	1361020
NODE_1794	1362454	1363336
NODE_1794	1491399	1495788
NODE_1794	1497709	1498708
NODE_1795	805703	806443
NODE_1796	379624	380096
NODE_1796	1253603	1255454
NODE_1796	1436544	1436549
NODE_1797	434714	437243
NODE_1797	437977	439855
NODE_1798	247434	247656
NODE_1798	432067	436360
NODE_1799	6682	20967
NODE_1799	22095	22624
NODE_1799	23488	23675
NODE_1799	693540	693867
NODE_1799	1330568	1331347
NODE_1799	1332808	1333207
NODE_1799	1333912	1334236
NODE_1799	1425906	1426511
NODE_1799	1428739	1429146
NODE_1799	1499748	1499750
NODE_1800	149632	152798
NODE_1800	1485612	1494774
NODE_1801	774643	777080
NODE_1801	787624	790632
NODE_1801	977914	978947
NODE_1801	979799	979811
NODE_1801	982207	982319
NODE_1801	1158363	1158915
NODE_1801	1334649	1335037
NODE_1802	1190245	1191970
NODE_1802	1436544	1436549
NODE_1802	1529528	1530712
NODE_1803	60859	61354
NODE_1803	355931	356560
NODE_1803	357305	359468
NODE_1803	1105391	1107460
NODE_1803	1108427	1109179
NODE_1803	1109792	1110587
NODE_1803	1228558	1228975
NODE_1803	1230958	1233363
NODE_1803	1395388	1395724
NODE_1803	1436544	1436549
NODE_1803	1437908	1445140
NODE_1803	1530305	1530712
NODE_1803	1532127	1532680
NODE_1804	293831	294359
NODE_1805	1295846	1296206
NODE_1808	1448263	1450629
NODE_1808	1453024	1456218
NODE_1808	1456879	1457343
NODE_1808	1461047	1462277
NODE_1808	1463163	1463887
NODE_1808	1464716	1468089
NODE_1808	1469724	1470848
NODE_1811	808735	808836
NODE_1812	705786	705855
NODE_1813	13170	13485
NODE_1813	371107	374366
NODE_1813	807971	808654
NODE_1813	1459481	1460396
NODE_1816	1436544	1436549
NODE_1817	271889	272132
NODE_1817	273362	273966
NODE_1817	274661	274838
NODE_1817	332260	332392
NODE_1817	380591	380830
NODE_1817	599723	600433
NODE_1817	707971	708158
NODE_1817	1093624	1095409
NODE_1817	1150505	1150764
NODE_1817	1151667	1152345
NODE_1817	1153669	1154134
NODE_1817	1363613	1364027
NODE_1817	1370401	1372347
NODE_1817	1449400	1451157
NODE_1817	1459481	1460117
NODE_1818	26936	29419
NODE_1818	1425227	1427517
NODE_1821	426671	428484
NODE_1821	706004	706443
NODE_1822	225444	230585
NODE_1822	734892	739327
NODE_1822	887938	888358
NODE_1822	1192164	1193368
NODE_1822	1194497	1195362
NODE_1822	1205522	1207083
NODE_1822	1208490	1208633
NODE_1822	1281002	1285030
NODE_1823	59916	61939
NODE_1823	901941	904362
NODE_1823	1100784	1102427
NODE_1823	1212842	1214166
NODE_1823	1354384	1355072
NODE_1823	1356126	1357504
NODE_1824	13170	13332
NODE_1824	296587	297492
NODE_1824	332260	332676
NODE_1824	363981	364620
NODE_1824	432916	433658
NODE_1824	673499	674429
NODE_1824	1020943	1022780
NODE_1824	1023666	1023779
NODE_1824	1034306	1034887
NODE_1824	1036637	1036913
NODE_1824	1162440	1165320
NODE_1824	1206136	1207083
NODE_1824	1224919	1226425
NODE_1824	1364027	1364168
NODE_1824	1406131	1406512
NODE_1824	1407699	1410404
NODE_1827	149993	151073
NODE_1827	224887	225298
NODE_1827	301545	303032
NODE_1827	379205	379766
NODE_1827	380782	380830
NODE_1827	421055	425281
NODE_1827	1093624	1095971
NODE_1827	1096674	1098400
NODE_1827	1535372	1539808
NODE_1828	1482718	1485658
NODE_1828	1486725	1486844
NODE_1829	756132	756657
NODE_1830	674236	675092
NODE_1831	27427	29661
NODE_1831	247449	248351
NODE_1831	1330713	1333636
NODE_1831	1334281	1334787
NODE_1835	1254978	1255314
NODE_1837	13792	15874
NODE_1837	187318	188047
NODE_1837	189460	193857
NODE_1837	225492	227928
NODE_1837	230543	234012
NODE_1837	236120	236425
NODE_1837	261603	263647
NODE_1837	758009	759130
NODE_1837	903066	903154
NODE_1837	1393045	1393051
NODE_1837	1446287	1447599
NODE_1837	1448326	1450342
NODE_1837	1452517	1453972
NODE_1838	1436544	1436549
NODE_1840	154261	154668
NODE_1840	155440	156575
NODE_1840	158147	159665
NODE_1840	163266	163325
NODE_1840	164191	166385
NODE_1840	169138	171599
NODE_1840	1332564	1334819
NODE_1840	1363801	1364027
NODE_1840	1380211	1381897
NODE_1840	1388011	1388824
NODE_1840	1389670	1390339
NODE_1840	1436544	1436549
NODE_1841	380766	380830
NODE_1842	546157	547298
NODE_1842	1232596	1233363
NODE_1844	336145	337377
NODE_1844	475150	478876
NODE_1844	1333457	1334538
NODE_1844	1434652	1435768
NODE_1844	1436755	1438918
NODE_1845	380536	380736
NODE_1846	713740	715467
NODE_1850	1339663	1339954
NODE_1851	708804	709658
NODE_1851	710291	711198
NODE_1853	1436544	1436546
NODE_1856	1436544	1436546
NODE_1861	10531	13218
NODE_1861	437716	438448
NODE_1863	330334	330677
NODE_1863	618353	621889
NODE_1863	1089038	1090083
NODE_1863	1294910	1295894
NODE_1863	1436544	1436549
NODE_1863	1520225	1521866
NODE_1864	59268	59501
NODE_1864	372453	375233
NODE_1864	505517	510077
NODE_1864	510682	510889
NODE_1864	511521	511916
NODE_1864	1097257	1098545
NODE_1864	1334696	1334938
NODE_1864	1335590	1336233
NODE_1864	1418879	1422512
NODE_1864	1521695	1521926
NODE_1865	1436544	1436549
NODE_1868	430841	433686
NODE_1868	1261225	1263785
NODE_1868	1265798	1267768
NODE_1871	8128	10160
NODE_1871	10817	13332
NODE_1871	29568	29664
NODE_1871	111647	112627
NODE_1871	114336	116920
NODE_1871	213142	215157
NODE_1871	425119	427613
NODE_1871	734057	738176
NODE_1871	740010	740049
NODE_1871	1254645	1255076
NODE_1871	1356991	1357902
NODE_1874	1145555	1145651
NODE_1874	1417806	1426511
NODE_1874	1436544	1436549
NODE_1878	1436544	1436549
NODE_1880	1436544	1436549
NODE_1882	750658	752200
NODE_1883	322332	325409
NODE_1883	705550	707068
NODE_1883	1334702	1334802
NODE_1883	1346214	1352569
NODE_1883	1457095	1459213
NODE_1887	1194377	1195009
NODE_1890	1436544	1436549
NODE_1893	691513	693751
NODE_1893	1436544	1436549
NODE_1897	23616	24317
NODE_1897	27286	28022
NODE_1897	268500	269943
NODE_1897	378260	378323
NODE_1897	438289	440114
NODE_1897	704957	706134
NODE_1897	1397124	1398514
NODE_1897	1399635	1400671
NODE_1897	1406158	1406802
NODE_1897	1407398	1407863
NODE_1897	1458493	1459289
NODE_1901	39435	39531
NODE_1901	41940	42235
NODE_1901	45056	47406
NODE_1901	48273	48772
NODE_1901	351538	352295
NODE_1901	442801	443000
NODE_1901	1210480	1213557
NODE_1901	1226311	1228638
NODE_1902	125283	126514
NODE_1903	471130	478678
NODE_1903	805891	806121
NODE_1903	807783	809607
NODE_1903	810198	813898
NODE_1903	1436544	1436549
NODE_1905	41940	42779
NODE_1905	1135237	1135336
NODE_1907	380536	380736
NODE_1907	668424	669234
NODE_1907	670004	674054
NODE_1907	750732	754061
NODE_1907	1497889	1498714
NODE_1907	1499355	1502034
NODE_1907	1503140	1503317
NODE_1907	1508503	1508800
NODE_1907	1522544	1524737
NODE_1907	1526359	1528767
NODE_1909	80004	80225
NODE_1909	80809	81443
NODE_1909	82363	82836
NODE_1909	451768	453358
NODE_1909	454867	457661
NODE_1909	458365	458452
NODE_1909	459444	460442
NODE_1909	467491	468388
NODE_1909	1402378	1404138
NODE_1909	1408439	1410383
NODE_1911	1104061	1109565
NODE_1911	1436544	1436549
NODE_1913	1477977	1481224
NODE_1914	16919	18598
NODE_1915	819796	822699
NODE_1915	1436544	1436549
NODE_1915	1455564	1458259
NODE_1915	1459481	1462055
NODE_1915	1463078	1466078
NODE_1917	136239	138116
NODE_1920	255887	256968
NODE_1920	364765	365180
NODE_1920	439823	440975
NODE_1920	982207	982319
NODE_1920	984566	986091
NODE_1920	1436545	1436547
NODE_1920	1459085	1459213
NODE_1921	256305	257346
NODE_1921	259103	259240
NODE_1921	347923	350132
NODE_1921	1141747	1142360
NODE_1921	1143306	1143541
NODE_1921	1144311	1145599
NODE_1921	1146565	1148331
NODE_1921	1295947	1297137
NODE_1921	1297789	1297980
NODE_1921	1460366	1460820
NODE_1924	706097	706521
NODE_1925	27427	29419
NODE_1925	374858	375355
NODE_1925	426671	428484
NODE_1925	670022	671182
NODE_1925	693587	693589
NODE_1925	694278	694488
NODE_1925	705135	706362
NODE_1925	1428196	1428822
NODE_1930	492214	492810
NODE_1930	493669	500743
NODE_1930	663305	663406
NODE_1930	669192	669348
NODE_1930	670199	672618
NODE_1930	677609	680840
NODE_1930	1340700	1342342
NODE_1930	1351429	1352569
NODE_1930	1356860	1357902
NODE_1930	1358724	1359363
NODE_1934	1436544	1436549
NODE_1935	1526992	1532737
NODE_1935	1533690	1534326
NODE_1936	1099934	1100043
NODE_1937	28714	29353
NODE_1938	1407549	1408064
NODE_1938	1462037	1464024
NODE_1938	1464822	1466033
NODE_1939	293885	294467
NODE_1940	45056	45449
NODE_1940	48672	50094
NODE_1940	50880	53095
NODE_1940	138020	138116
