Node	Beg	End
NMI99250	94203	94392
NMI99250	417217	419020
NMI99250	421922	421964
NMI99250	511576	513707
NMI99250	519753	520926
NMI99250	522178	523553
NMI99250	758630	759799
NMI99250	921315	922613
NMI99250	1103564	1105484
NMI99250	1112718	1112850
NMI99250	1157369	1158211
NMI99250	1159102	1161530
NMI99250	1163247	1163412
NMI99250	1165832	1169217
NMI95173	289877	291752
NMI95173	347985	352076
NMI95173	711464	713537
NMI95173	945318	946638
NMI95173	947621	949623
NMI95173	957982	961688
NMI95173	979257	980139
NMI05152	39347	40712
NMI05152	42937	44265
NMI05152	44882	45952
NMI05152	46520	48401
NMI05152	98406	99766
NMI05152	104104	104754
NMI05152	105437	105686
NMI05152	106765	108697
NMI05152	274318	275536
NMI05152	276733	280548
NMI05152	339593	340352
NMI05152	342673	343548
NMI05152	348539	350324
NMI05152	361094	363675
NMI05152	415595	416496
NMI05152	424617	428552
NMI05152	553291	553816
NMI05152	669328	669828
NMI05152	672441	673544
NMI05152	705066	706544
NMI05152	707465	713323
NMI05152	714377	715947
NMI05152	758715	759884
NMI05152	761214	764775
NMI05152	765848	767652
NMI05152	769438	770374
NMI05152	773244	774058
NMI05152	786228	786947
NMI05152	856086	856676
NMI05152	857283	858451
NMI05152	859229	859478
NMI05152	861560	862799
NMI05152	864779	866206
NMI05152	1009148	1009503
NMI05152	1010405	1010949
NMI05152	1018477	1021110
NMI05152	1028079	1030461
NMI05152	1031139	1031265
NMI05152	1033383	1036047
NMI05152	1202635	1203580
NMI05152	1353189	1354989
NMI05152	1355746	1355998
NMI05152	1366851	1367223
NMI05152	1368860	1369233
NMI05152	1593861	1593911
NMI05152	1594964	1595013
NMI94166	132985	135613
17MI0023	419355	422653
17MI0023	424617	426393
17MI0023	441947	442784
17MI0023	443459	443921
17MI0023	466966	467370
17MI0023	468566	468725
17MI0023	845027	845345
17MI0023	846812	849040
17MI0023	1112071	1113969
17MI0023	1114841	1114932
17MI0023	1115613	1118428
17MI0023	1485489	1485721
17MI0023	1486917	1489061
NMI00193	20516	21605
NMI00193	22909	23180
NMI00193	67523	67840
NMI00295	326561	328917
NMI00295	463639	465765
NMI9588	65716	65996
NMI9588	250159	251031
NMI9588	351198	352076
NMI9588	1522307	1524989
NMI9588	1526057	1526537
NMI9588	1595548	1597567
NMI9588	1599656	1599908
NMI98240	24693	24914
NMI98240	25535	26579
NMI98240	27436	27593
NMI98240	31410	38449
NMI98240	268000	268152
NMI98240	269499	269913
NMI98240	418877	418962
NMI98240	511720	513257
NMI98240	514388	515422
NMI98240	517840	524803
NMI98240	856180	859498
NMI98240	1159102	1164793
NMI1248	148132	153199
NMI1248	173050	174114
NMI1248	325792	328356
NMI1248	342595	343373
NMI1248	343959	344798
NMI1248	425820	428552
NMI1248	492245	493383
NMI1248	495900	496113
NMI1248	497146	497744
NMI1248	513248	513257
NMI1248	516649	520826
NMI1248	521646	521691
NMI1248	595867	600976
NMI1248	602691	602819
NMI1248	632474	632883
NMI1248	634173	635935
NMI1248	636891	636991
NMI1248	710174	711504
NMI1248	751423	753723
NMI1248	761038	762309
NMI1248	826292	828497
NMI1248	829197	830949
NMI1248	843324	844057
NMI1248	845198	846210
NMI1248	847185	852670
NMI1248	855559	855697
NMI1248	859447	859601
NMI1248	860292	863004
NMI1248	869842	871499
NMI1248	872260	872714
NMI1248	902308	903966
NMI1248	1137921	1139254
NMI1248	1149375	1149815
NMI1248	1159444	1161529
NMI1248	1287996	1288146
NMI1248	1376605	1377961
NMI1248	1396584	1397500
NMI1248	1399182	1401365
NMI1248	1461609	1461723
NMI1248	1494932	1495823
NMI1248	1555843	1557913
NMI1248	1560322	1561218
NMI1248	1584875	1585742
NMI1248	1593861	1593911
NMI1248	1594964	1597567
NMI92126	832280	833517
14MI0030	541562	541708
14MI0030	759871	762748
NMI042	40511	40568
NMI042	41321	41381
NMI042	134754	136098
NMI042	136914	137771
NMI042	150178	154601
NMI042	155678	157889
NMI042	281145	281797
NMI042	286200	288398
NMI042	340531	340961
NMI042	342115	342169
NMI042	415154	416296
NMI042	417217	417814
NMI042	418731	419020
NMI042	459069	459325
NMI042	1328019	1329564
NMI042	1425397	1427590
NMI042	1570316	1571231
NMI131	4502	4604
NMI131	855984	857132
NMI131	1157369	1169217
NMI131	1169912	1170875
NMI131	1229898	1234041
NMI131	1235058	1236586
NMI9378	5827	9037
NMI9378	14451	14550
NMI9378	41162	42617
NMI9378	122864	125329
NMI9378	125882	126072
NMI9378	126659	130280
NMI9378	256992	257766
NMI9378	258945	259782
NMI9378	326102	327278
NMI9378	342025	342115
NMI9378	371237	374248
NMI9378	479620	483077
NMI9378	521352	526963
NMI9378	710996	712372
NMI9378	713334	718814
NMI9378	721489	721885
NMI9378	722496	723581
NMI9378	728810	729324
NMI9378	770212	770230
NMI9378	773176	774472
NMI9378	856819	857929
NMI9378	858995	859100
NMI9378	861245	862557
NMI9378	944215	946638
NMI9378	948237	951511
NMI9378	952473	953350
NMI9378	953965	954426
NMI9378	955527	956466
NMI9378	1089049	1093321
NMI9378	1093887	1095767
NMI9378	1201973	1202858
NMI9378	1551026	1551059
NMI0941	1235976	1236507
NMI1265	315642	318362
NMI95112	154147	154568
NMI95112	412019	414993
NMI95112	754690	756098
NMI95112	756813	764886
NMI95112	822875	824266
NMI95112	1149465	1150312
NMI9443	2513	3404
NMI9443	10877	14550
NMI9443	28927	29959
NMI9443	36261	39124
NMI9443	56339	57463
NMI9443	76459	78030
NMI9443	78646	79842
NMI9443	257751	257835
NMI9443	313616	316501
NMI9443	317237	317381
NMI9443	362350	363745
NMI9443	371117	373029
NMI9443	412807	418762
NMI9443	521646	521981
NMI9443	533810	534742
NMI9443	576134	578905
NMI9443	579728	579766
NMI9443	581885	582764
NMI9443	583713	585390
NMI9443	587081	589166
NMI9443	706447	707671
NMI9443	708300	712372
NMI9443	712959	713487
NMI9443	748978	749813
NMI9443	779845	782022
NMI9443	791778	791890
NMI9443	792716	792737
NMI9443	795860	797896
NMI9443	798927	799323
NMI9443	840823	841408
NMI9443	841991	844057
NMI9443	844899	847265
NMI9443	848357	849770
NMI9443	851225	852829
NMI9443	853436	853521
NMI9443	855984	856230
NMI9443	886278	886929
NMI9443	952185	952425
NMI9443	1039016	1040543
NMI9443	1041477	1041530
NMI9443	1257691	1259622
NMI9443	1281204	1281420
NMI9443	1282446	1284585
NMI9443	1352093	1353495
NMI9443	1355746	1357300
NMI9443	1357935	1360246
NMI9443	1361028	1361538
NMI9443	1371620	1372249
NMI9443	1388318	1388495
NMI9443	1389182	1390156
NMI93159	4353	6217
NMI93159	257759	257799
NMI93159	334391	335282
NMI93159	813232	815750
NMI93159	1159801	1160837
NMI93159	1468882	1469839
NMI93159	1471855	1471943
NMI01212	441081	442816
NMI01212	444062	445691
NMI01212	582690	582762
NMI03125	282974	285873
NMI03125	855924	857284
NMI01113	675826	676237
NMI01113	855924	862006
NMI01273	153674	154878
NMI01273	155661	156037
NODE_916	99208	100561
NODE_916	261621	267149
NODE_916	417274	419020
NODE_917	856180	857284
NODE_918	418680	418889
NODE_919	4620	9193
NODE_919	9889	11338
NODE_919	73387	74630
NODE_919	177264	181130
NODE_919	181975	182170
NODE_919	234367	234601
NODE_919	235759	236053
NODE_919	238040	238043
NODE_919	239140	242647
NODE_919	244594	245244
NODE_919	286235	286654
NODE_919	303596	307127
NODE_919	315458	316501
NODE_919	317237	317476
NODE_919	318410	321366
NODE_919	324831	327648
NODE_919	352330	353153
NODE_919	368963	370426
NODE_919	418962	418976
NODE_919	473655	474747
NODE_919	475379	475764
NODE_919	507111	508259
NODE_919	516099	520022
NODE_919	652525	653554
NODE_919	667780	667789
NODE_919	669214	669630
NODE_919	727956	728878
NODE_919	729532	732514
NODE_919	733335	734409
NODE_919	735207	736820
NODE_919	738356	739029
NODE_919	769438	769504
NODE_919	776639	778052
NODE_919	778628	779094
NODE_919	779690	779785
NODE_919	844899	847265
NODE_919	848357	849770
NODE_919	881210	881876
NODE_919	882477	882783
NODE_919	883650	886929
NODE_919	902503	905017
NODE_919	906027	906365
NODE_919	907040	909224
NODE_919	937900	939637
NODE_919	948625	950244
NODE_919	987565	987813
NODE_919	993048	993694
NODE_919	996506	997756
NODE_919	1004497	1008144
NODE_919	1010458	1013447
NODE_919	1014115	1014505
NODE_919	1027175	1030038
NODE_919	1082146	1083336
NODE_919	1084153	1085608
NODE_919	1198522	1202876
NODE_919	1274378	1275006
NODE_919	1412681	1415387
NODE_919	1523111	1524884
NODE_919	1553940	1556032
NODE_919	1556716	1559261
NODE_921	49515	53237
NODE_921	71417	71775
NODE_921	72704	73689
NODE_921	77018	77075
NODE_921	77750	78406
NODE_921	155656	157969
NODE_921	158990	161785
NODE_921	267882	268223
NODE_921	269117	272025
NODE_921	302387	306032
NODE_921	326191	330083
NODE_921	330821	331298
NODE_921	334087	335282
NODE_921	368963	370513
NODE_921	371237	381236
NODE_921	382134	382683
NODE_921	383424	385383
NODE_921	386704	386745
NODE_921	437223	437845
NODE_921	438680	439424
NODE_921	458433	459643
NODE_921	481493	483618
NODE_921	488670	489551
NODE_921	501457	501697
NODE_921	502231	508997
NODE_921	553291	553387
NODE_921	554782	554822
NODE_921	558829	560609
NODE_921	563837	563894
NODE_921	565641	566875
NODE_921	574876	575160
NODE_921	576134	577398
NODE_921	582380	582762
NODE_921	583713	583893
NODE_921	668909	669098
NODE_921	740736	742470
NODE_921	763873	767505
NODE_921	811317	814519
NODE_921	815264	815308
NODE_921	826292	826873
NODE_921	844899	845925
NODE_921	847051	852829
NODE_921	853920	855289
NODE_921	901108	902746
NODE_921	903452	905403
NODE_921	906153	906365
NODE_921	907040	908145
NODE_921	948136	948895
NODE_921	1000011	1001123
NODE_921	1044335	1050384
NODE_921	1052282	1052399
NODE_921	1053376	1056270
NODE_921	1065743	1068320
NODE_921	1073831	1074063
NODE_921	1083999	1085873
NODE_921	1092340	1093114
NODE_921	1093786	1094667
NODE_921	1203628	1204442
NODE_921	1205181	1208673
NODE_921	1430619	1432978
NODE_921	1582705	1584348
NODE_921	1584895	1587168
NODE_922	6088	7091
NODE_922	32027	33637
NODE_922	35009	38647
NODE_922	72797	74802
NODE_922	141411	142646
NODE_922	144160	144542
NODE_922	145392	148492
NODE_922	175735	176884
NODE_922	182098	182368
NODE_922	183600	184581
NODE_922	219436	220243
NODE_922	221607	225193
NODE_922	365483	365712
NODE_922	366528	368708
NODE_922	417274	418748
NODE_922	528374	531144
NODE_922	532016	535914
NODE_922	537904	539936
NODE_922	540656	540830
NODE_922	723578	724418
NODE_922	752881	752890
NODE_922	754075	754431
NODE_922	858986	859563
NODE_922	860904	861985
NODE_922	1336642	1339709
NODE_922	1460687	1461482
NODE_922	1552217	1556227
NODE_924	3830	8293
NODE_924	66832	67525
NODE_924	106765	107197
NODE_924	108349	109786
NODE_924	112664	113821
NODE_924	167944	168712
NODE_924	248096	251016
NODE_924	263176	264844
NODE_924	266656	267934
NODE_924	269196	273542
NODE_924	276733	277227
NODE_924	309330	310694
NODE_924	314075	316052
NODE_924	317105	317300
NODE_924	327522	327638
NODE_924	330821	331532
NODE_924	333410	336280
NODE_924	372243	374248
NODE_924	375724	376609
NODE_924	411572	415101
NODE_924	415801	417487
NODE_924	582860	583792
NODE_924	714330	715775
NODE_924	718328	718814
NODE_924	755508	755624
NODE_924	816944	821308
NODE_924	847051	849770
NODE_924	901649	902736
NODE_924	903485	904714
NODE_924	906153	906365
NODE_924	1163582	1166652
NODE_924	1176206	1176609
NODE_924	1177439	1180525
NODE_924	1294536	1297604
NODE_924	1300434	1300720
NODE_924	1303123	1305535
NODE_924	1369233	1369802
NODE_924	1370511	1371422
NODE_924	1549511	1551068
NODE_924	1566518	1566830
NODE_924	1582705	1586616
NODE_924	1588398	1589980
NODE_924	1593861	1593911
NODE_924	1594964	1595795
NODE_933	1310677	1312947
NODE_933	1314197	1317059
NODE_933	1317699	1320804
NODE_933	1321744	1327102
NODE_933	1327857	1331127
NODE_934	104104	104939
NODE_934	106744	107095
NODE_934	107704	108908
NODE_934	109552	113473
NODE_934	320496	322131
NODE_934	516538	521004
NODE_934	521643	521981
NODE_934	547589	548984
NODE_934	625699	629301
NODE_934	631174	631270
NODE_934	643153	644176
NODE_934	644847	646684
NODE_934	660023	661979
NODE_934	665628	665782
NODE_934	666483	669828
NODE_934	722966	725817
NODE_934	782948	785488
NODE_934	828743	830949
NODE_934	832154	833088
NODE_934	834297	834929
NODE_934	1160747	1162062
NODE_934	1163012	1163284
NODE_934	1231534	1231863
NODE_934	1351886	1354096
NODE_934	1357094	1357370
NODE_934	1358376	1358484
NODE_934	1361028	1361337
NODE_935	288298	291752
NODE_935	345089	345181
NODE_935	347504	347557
NODE_935	348788	355682
NODE_935	361094	363820
NODE_935	1479626	1480978
NODE_935	1481869	1482399
NODE_935	1483800	1487250
NODE_939	731617	733552
NODE_939	811523	811850
NODE_939	1177893	1181895
NODE_940	628735	630502
NODE_940	978054	978371
NODE_940	979962	980390
NODE_940	985567	987517
NODE_940	1488062	1491884
NODE_941	563627	563957
NODE_941	565357	565458
NODE_941	566175	568415
NODE_941	569849	569899
NODE_941	732744	733444
NODE_941	757735	757903
NODE_941	758535	759818
NODE_941	807217	808248
NODE_941	808999	811844
NODE_942	513197	514988
NODE_942	515715	521930
NODE_942	883437	884463
NODE_942	892604	895362
NODE_942	896615	897029
NODE_942	898014	902506
NODE_942	903198	904714
NODE_942	906027	908889
NODE_942	965505	967816
NODE_942	968524	968980
NODE_945	977443	979452
NODE_945	984913	985247
NODE_945	986509	986809
NODE_945	987508	988184
NODE_946	104233	104402
NODE_946	261989	264549
NODE_946	265982	266852
NODE_946	905791	906363
NODE_946	1057232	1058256
NODE_947	1028079	1028812
NODE_947	1029573	1030038
NODE_947	1032237	1033890
NODE_948	984413	985147
NODE_948	987280	988324
NODE_949	153983	154550
NODE_949	155478	157969
NODE_949	319398	320259
NODE_949	320880	326752
NODE_949	327455	327638
NODE_949	353312	354174
NODE_949	424617	425245
NODE_949	425844	426793
NODE_949	470176	473703
NODE_949	519130	521865
NODE_949	541979	542321
NODE_949	543303	543831
NODE_949	573260	573481
NODE_949	574876	575160
NODE_949	576134	577983
NODE_949	579728	580215
NODE_949	581010	584789
NODE_949	585561	588173
NODE_949	663533	663573
NODE_949	664645	667201
NODE_949	669349	670017
NODE_949	671205	673578
NODE_949	717755	719294
NODE_949	741239	741535
NODE_949	769438	769923
NODE_949	815039	815336
NODE_949	817556	820757
NODE_949	822807	824084
NODE_949	908102	909706
NODE_949	930510	931729
NODE_949	974214	976791
NODE_949	978915	979452
NODE_949	1007807	1008505
NODE_949	1009148	1009503
NODE_949	1226174	1229046
NODE_949	1230024	1232977
NODE_949	1289262	1293894
NODE_949	1354920	1354952
NODE_949	1355746	1355998
NODE_949	1357094	1357300
NODE_949	1522265	1523600
NODE_949	1568053	1568089
NODE_950	978303	978647
NODE_950	986271	987580
NODE_951	1138089	1140932
NODE_951	1142622	1146776
NODE_952	265383	266985
NODE_954	7591	9198
NODE_954	10877	11755
NODE_954	355462	355682
NODE_954	356399	358603
NODE_954	359648	361943
NODE_954	391918	393589
NODE_954	1179681	1181885
NODE_954	1542673	1543810
NODE_956	173774	173903
NODE_960	480761	481593
NODE_964	480743	481635
NODE_965	559809	560768
NODE_965	579728	580215
NODE_965	581885	582764
NODE_965	583713	584668
NODE_965	632883	633673
NODE_965	772773	775649
NODE_965	1055556	1058405
NODE_965	1059999	1064945
NODE_965	1198153	1199545
NODE_966	223410	224296
NODE_966	225148	225193
NODE_966	479710	481901
NODE_967	67523	67840
NODE_967	157683	157969
NODE_967	158990	160972
NODE_967	327065	327470
NODE_967	350641	355682
NODE_967	582372	583319
NODE_967	657868	658782
NODE_967	659644	663537
NODE_967	664645	666078
NODE_967	666946	667939
NODE_967	669392	669828
NODE_967	672441	673578
NODE_967	674875	676533
NODE_967	680162	680221
NODE_967	681087	683296
NODE_967	687417	690147
NODE_967	690720	691436
NODE_967	702879	704682
NODE_967	855595	855743
NODE_967	856381	857998
NODE_967	858995	859230
NODE_967	861922	863023
NODE_967	947884	953148
NODE_967	1020921	1025238
NODE_967	1189860	1190839
NODE_967	1191787	1192015
NODE_967	1241188	1241488
NODE_967	1242220	1242820
NODE_967	1246024	1246029
NODE_967	1247519	1248401
NODE_967	1249544	1249634
NODE_967	1251455	1251567
NODE_967	1292580	1293081
NODE_967	1304091	1304256
NODE_967	1306088	1309612
NODE_967	1417271	1420929
NODE_967	1421750	1424085
NODE_967	1490990	1491642
NODE_969	846210	853551
NODE_969	854669	855148
NODE_969	1197639	1201673
NODE_970	326663	328287
NODE_970	464883	464901
NODE_970	467451	470227
NODE_970	471268	472451
NODE_970	581633	608062
NODE_970	608819	609026
NODE_970	855505	855984
NODE_970	858466	862548
NODE_970	1270691	1272144
NODE_970	1290213	1290398
NODE_970	1291994	1294188
NODE_971	104939	105095
NODE_971	107209	107695
NODE_971	261874	262254
NODE_971	263778	265062
NODE_971	266012	267274
NODE_971	539500	540830
NODE_971	755358	756167
NODE_971	762309	765267
NODE_971	1104323	1106820
NODE_971	1173309	1176472
NODE_971	1495719	1495823
NODE_972	327522	328134
NODE_974	3623	9037
NODE_974	11080	11386
NODE_974	14337	14550
NODE_974	20992	21605
NODE_974	188417	189329
NODE_974	190599	190666
NODE_974	191518	191875
NODE_974	203888	204086
NODE_974	204760	205256
NODE_974	218581	219006
NODE_974	221028	221112
NODE_974	221780	222837
NODE_974	234484	235998
NODE_974	237638	240890
NODE_974	241465	242559
NODE_974	307960	311102
NODE_974	312224	313199
NODE_974	314264	316052
NODE_974	317105	318056
NODE_974	419322	422203
NODE_974	439051	439272
NODE_974	447124	449750
NODE_974	521646	521981
NODE_974	728810	729538
NODE_974	731178	731462
NODE_974	804329	805231
NODE_974	854713	857284
NODE_974	864779	866206
NODE_974	869563	871499
NODE_974	872260	872902
NODE_974	903485	904714
NODE_974	906153	906365
NODE_974	913963	915850
NODE_974	1138461	1138740
NODE_974	1154588	1155055
NODE_974	1157369	1163439
NODE_974	1191584	1192600
NODE_974	1276660	1278497
NODE_974	1482348	1482781
NODE_974	1520339	1521399
NODE_975	579728	580215
NODE_975	580989	582690
NODE_977	37591	37729
NODE_977	39091	39146
NODE_981	1030938	1032525
NODE_985	139168	140446
NODE_985	169290	169937
NODE_985	170820	171063
NODE_985	172715	174114
NODE_985	245263	245485
NODE_985	1013582	1014436
NODE_985	1421456	1422074
NODE_985	1422767	1425162
NODE_988	326102	326409
NODE_988	878785	879316
NODE_988	880025	882370
NODE_995	518468	520926
NODE_995	521643	521981
NODE_995	1093887	1094667
NODE_997	337	9198
NODE_997	20918	21040
NODE_997	22540	23180
NODE_997	24874	24966
NODE_997	25535	26473
NODE_997	84052	87193
NODE_997	153740	154550
NODE_997	210779	213837
NODE_997	214537	215524
NODE_997	305492	306164
NODE_997	307043	308416
NODE_997	326570	327421
NODE_997	569849	570350
NODE_997	571063	571070
NODE_997	652960	654180
NODE_997	681432	683170
NODE_997	687321	688706
NODE_997	692211	693316
NODE_997	769438	771143
NODE_997	773224	778942
NODE_997	779690	781314
NODE_997	829674	830949
NODE_997	840479	841087
NODE_997	1011008	1012611
NODE_997	1058444	1061586
NODE_997	1496914	1497003
NODE_997	1527060	1527313
NODE_997	1570316	1571141
NODE_998	294646	294733
NODE_998	296403	304535
NODE_998	516303	521004
NODE_998	521646	521850
NODE_998	774168	778792
NODE_998	779980	780664
NODE_998	781507	785929
NODE_998	1094933	1099187
NODE_998	1477031	1480978
NODE_998	1481869	1482741
NODE_999	884492	885482
NODE_1000	104104	104754
NODE_1000	105437	105686
NODE_1000	106765	108908
NODE_1000	109552	110110
NODE_1000	111569	111731
NODE_1000	376423	380883
NODE_1000	427954	428552
NODE_1000	430065	430201
NODE_1000	721324	722086
NODE_1000	761333	763357
NODE_1000	848690	850598
NODE_1000	851500	854489
NODE_1000	855562	858355
NODE_1000	924668	924869
NODE_1000	926070	926760
NODE_1000	927408	928020
NODE_1000	928829	936908
NODE_1000	1092897	1092972
NODE_1000	1397342	1397585
NODE_1000	1563676	1567483
NODE_1001	35009	44265
NODE_1001	44823	45718
NODE_1001	46650	47744
NODE_1001	48450	49196
NODE_1001	244594	246283
NODE_1001	412807	413475
NODE_1001	435337	437573
NODE_1001	442685	443435
NODE_1001	444084	444145
NODE_1001	445394	448205
NODE_1001	625544	628655
NODE_1001	733777	734409
NODE_1001	735291	737533
NODE_1001	903198	904187
NODE_1001	1000977	1001410
NODE_1001	1043782	1044148
NODE_1001	1462348	1463542
NODE_1001	1464104	1464418
NODE_1002	336196	339327
NODE_1002	339970	340352
NODE_1002	439082	439742
NODE_1002	441267	442247
NODE_1002	521766	521981
NODE_1002	576134	577398
NODE_1002	634994	637379
NODE_1002	928934	934531
NODE_1002	935270	936095
NODE_1002	1581952	1591023
NODE_1002	1591708	1591884
NODE_1004	7668	9037
NODE_1004	10328	12092
NODE_1004	12958	16064
NODE_1004	16775	17262
NODE_1004	72736	74802
NODE_1004	76402	77075
NODE_1004	77892	77924
NODE_1004	78562	78569
NODE_1004	114098	114131
NODE_1004	115043	117895
NODE_1004	152077	152407
NODE_1004	338376	340682
NODE_1004	375626	377449
NODE_1004	392682	393589
NODE_1004	492356	493688
NODE_1004	494864	496113
NODE_1004	497146	497581
NODE_1004	514296	521805
NODE_1004	637142	640167
NODE_1004	694261	694525
NODE_1004	743460	745561
NODE_1004	817190	821005
NODE_1004	822355	824066
NODE_1004	825809	827563
NODE_1004	828692	829452
NODE_1004	1263784	1264267
NODE_1005	266696	266783
NODE_1005	1278661	1279958
NODE_1006	25535	26579
NODE_1006	27436	27593
NODE_1007	14076	14553
NODE_1007	39347	43147
NODE_1007	43721	48894
NODE_1007	49515	49686
NODE_1007	104104	104939
NODE_1007	106367	107695
NODE_1007	172930	173416
NODE_1007	248077	251769
NODE_1007	323705	325092
NODE_1007	393171	394149
NODE_1007	395168	395454
NODE_1007	411959	412582
NODE_1007	417274	418994
NODE_1007	510393	511407
NODE_1007	769895	770443
NODE_1007	771707	771747
NODE_1007	772830	773895
NODE_1007	904233	905176
NODE_1007	906225	906365
NODE_1007	928774	931873
NODE_1007	935807	936908
NODE_1007	1210889	1221859
NODE_1007	1445882	1449295
NODE_1007	1449936	1453732
NODE_1007	1454674	1454998
NODE_1009	22643	23180
NODE_1009	23735	23997
NODE_1009	45923	45952
NODE_1009	46520	50353
NODE_1009	167538	168712
NODE_1009	171888	172008
NODE_1009	172715	172814
NODE_1009	382189	382743
NODE_1009	384013	389798
NODE_1009	390831	394149
NODE_1009	395168	398466
NODE_1009	728633	731783
NODE_1009	751766	753723
NODE_1009	754512	754809
NODE_1009	755508	755624
NODE_1009	758630	759799
NODE_1009	764493	764775
NODE_1009	765810	767720
NODE_1009	779980	780664
NODE_1009	781507	787315
NODE_1009	788634	790054
NODE_1009	791532	791784
NODE_1009	792389	793033
NODE_1009	794048	795286
NODE_1009	796589	796891
NODE_1009	797539	799987
NODE_1009	1304370	1305535
NODE_1009	1328019	1329564
NODE_1009	1334023	1335691
NODE_1009	1567818	1571243
NODE_1009	1601737	1603978
NODE_1010	104104	104480
NODE_1010	106798	107095
NODE_1010	107904	108908
NODE_1010	266735	266753
NODE_1010	669392	670276
NODE_1010	671205	671399
NODE_1012	128513	129003
NODE_1012	327783	330255
NODE_1012	330818	331532
NODE_1012	406416	407277
NODE_1012	408310	409231
NODE_1012	412807	414988
NODE_1012	417274	419020
NODE_1012	517202	521981
NODE_1012	559481	560087
NODE_1012	693679	695336
NODE_1012	710045	711464
NODE_1012	712438	713070
NODE_1012	855921	856934
NODE_1012	910413	912847
NODE_1012	914054	914713
NODE_1012	1028079	1030461
NODE_1012	1031139	1034236
NODE_1012	1035129	1036083
NODE_1012	1036641	1041212
NODE_1012	1042519	1043118
NODE_1012	1189755	1190760
NODE_1012	1191584	1194344
NODE_1012	1282544	1284249
NODE_1012	1348356	1354989
NODE_1012	1355746	1357300
NODE_1017	105437	105572
NODE_1017	106765	106957
NODE_1017	177204	178208
NODE_1017	178877	181105
NODE_1017	183600	184658
NODE_1017	266789	266924
NODE_1017	645131	645587
NODE_1017	730977	733346
NODE_1017	769462	770443
NODE_1017	826292	827631
NODE_1017	849030	849770
NODE_1017	900123	903537
NODE_1017	904233	905176
NODE_1017	906928	908816
NODE_1017	921917	924794
NODE_1017	1001039	1006143
NODE_1017	1006826	1007807
NODE_1017	1476309	1478204
NODE_1019	278155	279591
NODE_1019	758630	759316
NODE_1019	762273	765484
NODE_1019	766537	767136
NODE_1019	852161	852670
NODE_1019	1208315	1208460
NODE_1019	1209299	1210059
NODE_1019	1210682	1211081
NODE_1022	442436	449810
NODE_1022	1290139	1295153
NODE_1024	17738	21605
NODE_1024	22909	23180
NODE_1024	24874	24966
NODE_1024	25535	28933
NODE_1024	73572	73689
NODE_1024	74436	74802
NODE_1024	77747	77906
NODE_1024	78520	79135
NODE_1024	168967	170481
NODE_1024	171360	172008
NODE_1024	172715	172814
NODE_1024	173415	177121
NODE_1024	177758	178510
NODE_1024	179165	181130
NODE_1024	181975	182170
NODE_1024	183248	184581
NODE_1024	241220	242865
NODE_1024	244567	245271
NODE_1024	257757	257814
NODE_1024	326561	326738
NODE_1024	570766	571504
NODE_1024	572517	573902
NODE_1024	698786	702475
NODE_1024	703167	713993
NODE_1024	856208	859100
NODE_1024	894289	896858
NODE_1024	1306088	1309466
NODE_1024	1472192	1472988
NODE_1024	1581430	1582214
NODE_1025	176158	178586
NODE_1025	418731	419020
NODE_1025	692808	695430
NODE_1025	696581	698463
NODE_1025	800938	807473
NODE_1025	1061661	1061684
NODE_1025	1063048	1064587
NODE_1025	1065457	1068982
NODE_1025	1069639	1074063
NODE_1025	1456326	1456785
NODE_1026	33502	33730
NODE_1026	35151	35750
NODE_1026	85057	86581
NODE_1026	104104	104939
NODE_1026	148855	149110
NODE_1026	321253	324132
NODE_1026	345842	345936
NODE_1026	397518	398605
NODE_1026	459163	459700
NODE_1026	518805	521981
NODE_1026	538459	539936
NODE_1026	540656	544487
NODE_1026	545849	545948
NODE_1026	626589	628632
NODE_1026	634997	635219
NODE_1026	635812	640167
NODE_1026	728534	729023
NODE_1026	731617	732744
NODE_1026	854504	854996
NODE_1026	1007608	1008969
NODE_1026	1010035	1010481
NODE_1026	1011149	1011719
NODE_1026	1055207	1059050
NODE_1026	1100406	1101444
NODE_1026	1153933	1155055
NODE_1026	1164085	1165502
NODE_1026	1171044	1174384
NODE_1026	1199485	1201736
NODE_1026	1294716	1295377
NODE_1026	1296007	1296085
NODE_1026	1336642	1337140
NODE_1026	1372273	1373716
NODE_1026	1374463	1375128
NODE_1026	1455579	1457742
NODE_1026	1551870	1552513
NODE_1027	38428	39124
NODE_1027	549460	549493
NODE_1027	550496	550509
NODE_1027	553291	553387
NODE_1027	805657	810752
NODE_1027	812243	821107
NODE_1027	1186240	1188875
NODE_1027	1190110	1193785
NODE_1027	1261666	1262255
NODE_1027	1263481	1265764
NODE_1027	1267466	1269246
NODE_1028	286235	286860
NODE_1028	404220	407251
NODE_1028	407886	408988
NODE_1028	411489	418762
NODE_1028	419559	422653
NODE_1028	446245	448163
NODE_1028	521646	521850
NODE_1028	539670	540858
NODE_1028	543423	543903
NODE_1028	727722	728177
NODE_1028	814312	814658
NODE_1028	850181	852155
NODE_1028	856208	859230
NODE_1028	863003	863023
NODE_1028	864285	866206
NODE_1028	866831	868324
NODE_1028	869618	871499
NODE_1028	880025	885482
NODE_1028	886278	888162
NODE_1028	956004	956466
NODE_1028	957589	959357
NODE_1028	1162365	1164829
NODE_1028	1207189	1208673
NODE_1028	1209359	1211348
NODE_1028	1212710	1213016
NODE_1028	1496254	1498613
